area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05011101,346.1416585,35,150,250,432,1000,376.9169867,5.156896465,102.3854835,11,50,75,113.6,340.8,92.42703492,2.590930654,9.22353223,0,0.2,1.9,14.5,47.0425,14.35636755,0.156949181,3.706254667,0,0.1,0.6,4.1,21.5,6.831441589,0.074683875,0.528030138,0,0.01,0.13,0.73,2.5,1.240296717,0.013559388,10.21179131,0,1.1,3.5,10.5,59.6,16.43301896,0.179651911,5.137170856,0,0.5,2.6,7.6,23.9,6.49066278,0.070958354,16.95138595,0,0.4,6,23.2,73,22.42955659,0.245208304,1.589905426,0,0,1,2.2,7.9,2.387892406,0.026105333,0.30892882,0,0,0,0,7.11,1.715649902,0.018756127,83.01179007,0,1.8,17.1,130.5,423.3825,129.207308,1.412542629,33.356292,0,0.9,5.4,36.9,193.5,61.4829743,0.672154877,40.84716526,0,4.4,14,42,238.4,65.73207582,0.718607644,20.54868342,0,2,10.4,30.4,95.6,25.96265112,0.283833415,67.8055438,0,1.6,24,92.8,292,89.71822635,0.980833216,3.000174216,0,0,1.6,4.4,15,4.734864604,0.051763311,2.16250174,0,0,0,0,49.77,12.00954931,0.131292886,176.5286933,0,41,105.65,273.6,561.2,173.9793868,1.902007745,0.47024531,0.188956772,0.231391082,0.116404212,0.384104944,0.016995391,0.012250143,0.509989737,1.697724865,0.731170301,1.580987517,0.680894262,0.0161683,0.110275298,0.007147762,0.027280105,0.019508084,0.306667083,0.130157937,0.047599725,0.019164742,0.058336975,0.012953368,0.027092827,0.002902803,0.153754916,0.004775579,0.028747113,0.027467382,0.068124975,0.017525243,0.027365839,0.018441876,0.408106974,0.181463829,0.057090333,0.047223389,0.065659882,0.01482988,0.09416778,3.202437378,0.783478041,2.701926271,0.781031848,0.242641904,30,44797,5166,11993,5778,6215,2866,7737,1390,36.67872926,3.24,3701.54321
E05011102,418.9994165,40,190,350,500,1290,413.8694085,3.136616368,131.8657504,10,50,100,227.2,340.8,114.6802788,1.806755327,8.400169769,0,0.3,1.9,11.6,48.1,14.41107882,0.088085956,3.277286962,0,0.1,0.6,3.5,20.1,6.273461465,0.038345766,0.581232336,0,0.06,0.2,0.8,2.4,1.681966938,0.010280817,9.731369026,0,1.2,3.9,10.6,57.4,15.79196685,0.096526465,5.367682792,0,0.6,3.2,7.9,23.6,6.383286557,0.039017058,19.20226625,0,0.5,7.3,29.6,82,24.66034053,0.150733315,1.516197506,0,0,0.9,2.2,7,2.276726981,0.013916215,0.198881956,0,0,0,0,1.32,1.648930725,0.010078887,75.60152792,0,2.7,17.1,104.4,432.9,129.6997093,0.792773606,29.49558266,0,0.9,5.4,31.5,180.9,56.46115318,0.345111891,38.9254761,0,4.8,15.6,42.4,229.6,63.16786739,0.386105862,21.47073117,0,2.4,12.8,31.6,94.4,25.53314623,0.156068233,76.80906499,0,2,29.2,118.4,328,98.64136211,0.602933258,2.862166073,0,0,1.6,4.4,13.6,4.423414055,0.027037577,1.392173693,0,0,0,0,9.24,11.54251508,0.070552211,178.1356638,0,41.4,110.4,280.5,554.895,172.855261,1.056556636,0.424404223,0.165579323,0.218515907,0.120530222,0.431182972,0.016067339,0.007815244,0.425145375,1.624409673,0.699595167,1.566449042,0.674632882,0.011650049,0.123697548,0.013398045,0.032782243,0.023710243,0.262404422,0.153989629,0.055389002,0.022020839,0.049969239,0.012997666,0.033182622,0.002929602,0.146294542,0.010878588,0.033202152,0.011503569,0.06601769,0.031412172,0.03207278,0.0202964,0.361832336,0.225056388,0.060398809,0.050442213,0.050029442,0.012418389,0.090023383,3.294328643,0.805959288,2.773318771,0.801668909,0.503192134,30,147591,13472,12309,6159,6150,3120,8217,972,33.0272971,0.88,13987.5
E05011103,327.4419241,32.5,150,250,410,1000,304.0648626,4.973459587,90.45956636,11,40,75,113.6,227.2,72.28280502,2.425878421,8.899683303,0,0.2,2,13.6,45.415,13.80181733,0.182222677,3.464906171,0,0.1,0.7,3.7,21,6.539091063,0.086334332,0.567417593,0,0.01,0.18,0.8,2.5,1.551960467,0.020490229,9.769709165,0,0.9,3.5,10.3,57.6,15.84383136,0.209182986,5.351959165,0,0.5,2.9,8.1,23.7,6.535971488,0.086293145,17.44444374,0,0.3,6.8,25.6,72.4,22.542365,0.297622407,1.676114338,0,0,1,2.4,8,2.377761745,0.03139312,0.287577054,0,0,0,0,7.11,1.53653868,0.020286618,80.09714973,0,1.8,18,122.4,408.735,124.216356,1.640004094,31.18415554,0,0.9,6.3,33.3,189,58.85181957,0.777008988,39.07883666,0,3.6,14,41.2,230.4,63.37532542,0.836731945,21.40783666,0,2,11.6,32.4,94.8,26.14388595,0.345172579,69.77777495,0,1.2,27.2,102.4,289.6,90.16945999,1.190489629,3.114197822,0,0,1.8,4.6,15.4,4.649470776,0.061386047,2.013039375,0,0,0,0,49.77,10.75577076,0.142006324,176.4099985,0,41,110.3,272,551,171.4406503,2.263497155,0.454039739,0.176770908,0.221522799,0.12135274,0.395543198,0.017653182,0.011411141,0.538752022,1.694904573,0.729955668,1.592168756,0.68570976,0.021813379,0.099959015,0.009745435,0.023953732,0.022314313,0.28616968,0.145908284,0.051140762,0.018215766,0.065895533,0.013570745,0.029190765,0.002231431,0.148959424,0.004007468,0.029737238,0.02718703,0.069887751,0.020005006,0.026986843,0.024023995,0.395793216,0.177392901,0.063004419,0.045418987,0.07009354,0.014802462,0.092590879,3.259855833,0.797525497,2.753395135,0.795909687,0.166222878,30,31397,3943,12784,6136,6648,2373,9258,1153,35.89291302,0.97,13179.38144
E05011104,377.2123155,40,173,300,500,1000,366.9388834,2.148957439,100.2040215,11,50,75,113.6,300,94.22938617,1.194471341,8.317834933,0,0.2,1.8,11.9,47,13.84800499,0.065617697,3.207882603,0,0.1,0.4,3.3,20.3,6.240304343,0.029569198,0.599001691,0,0.01,0.15,0.8,2.6,1.974150212,0.009354358,8.76994728,0,0.8,3.1,9.1,56.5675,15.00230957,0.07108728,5.466527055,0,0.6,2.7,8.2,24,6.778609732,0.032119916,16.49144055,0,0.3,5.8,22.6,73,22.20359541,0.105210014,1.589876442,0,0,1,2.3,7.4,2.309433228,0.01094307,0.290319441,0,0,0,0,3,1.85407539,0.008785392,74.8605144,0,1.8,16.2,107.1,423,124.6320449,0.590559274,28.87094342,0,0.9,3.6,29.7,182.7,56.16273909,0.266122781,35.07978912,0,3.2,12.4,36.4,226.27,60.0092383,0.284349119,21.86610822,0,2.4,10.8,32.8,96,27.11443893,0.128479665,65.96576221,0,1.2,23.2,90.4,292,88.81438166,0.420840056,3.020656364,0,0,1.8,4.4,14.4,4.554985247,0.021583444,2.032236084,0,0,0,0,21,12.97852773,0.061497747,167.7452773,0,39.3,102.5,259.4,550.6,167.7751738,0.794989643,0.446274945,0.172111811,0.209125346,0.130353048,0.393249594,0.0180074,0.012115012,0.444697244,1.709078954,0.736060242,1.613633723,0.694954218,0.023829498,0.097641103,0.014607447,0.027918409,0.026035281,0.314940074,0.132434985,0.057262365,0.024369211,0.053020926,0.015909798,0.028229331,0.003461202,0.130035609,0.00511554,0.026915247,0.018273975,0.064071763,0.032493061,0.027455695,0.024205936,0.397011893,0.179101334,0.062747388,0.056312645,0.055962319,0.016575868,0.084062097,3.265321566,0.798862691,2.775944301,0.802427857,0.558848362,30,243124,21676,16279,8279,8000,2559,13005,715,32.18115363,1.18,13795.76271
E05011105,402.3123616,40,200,400,500,1000,338.5703868,2.371271583,101.6689393,10,50,75,113.6,340.8,85.80496635,1.433542592,7.731135566,0,0.3,1.1,10.1,45,13.4327219,0.078787675,2.985325885,0,0.1,0.3,2.8,19.6,6.028009955,0.035356415,0.596393451,0,0.1,0.3,0.7,2.3,1.604694677,0.009412103,9.28329284,0,1.4,4.7,8.2,56.8,14.83863921,0.087033879,5.740279944,0,0.7,3.8,7.6,23.6,6.268160599,0.036764984,26.06788671,0,1.4,9.9,50.1,84.6,31.19041694,0.182942851,1.762775713,0,0,1.3,3.1,7,2.193092674,0.012863266,0.207081514,0,0,0,0,2,1.536013155,0.009009262,69.5802201,0,2.7,9.9,90.9,405,120.8944971,0.709089079,26.86793297,0,0.9,2.7,25.2,176.4,54.25208959,0.318207736,37.13317136,0,5.6,18.8,32.8,227.2,59.35455684,0.348135515,22.96111978,0,2.8,15.2,30.4,94.4,25.0726424,0.147059935,104.2715469,0,5.6,39.6,200.4,338.4,124.7616678,0.731771405,3.382617472,0,0,2.2,6.2,13.6,4.350101129,0.025514885,1.4495706,0,0,0,0,14,10.75209209,0.063064831,201.6450748,0,45.1,157.5,384.9,545.2,174.3928016,1.022875598,0.34506283,0.133243686,0.184151145,0.113868984,0.517104358,0.016775106,0.007188723,0.50121521,1.499492789,0.645796393,1.52875012,0.65839684,0.012448095,0.092736064,0.010884219,0.024464777,0.025785983,0.254588269,0.250022469,0.04796786,0.01915299,0.046610703,0.011630206,0.02486024,0.002633424,0.127797451,0.005410652,0.027970017,0.01503658,0.050155875,0.021418569,0.022494065,0.020333748,0.295326499,0.378347406,0.049277817,0.040492888,0.042326443,0.009987891,0.0698388,3.148340391,0.770243184,2.551899596,0.737664413,0.442776022,30,151887,13252,14242,7212,7030,2788,10239,1215,34.76744839,0.79,18027.8481
E05011106,379.7942192,40,175,300,500,1000,361.1306641,1.74268311,100.5413452,11,50,75,113.6,300,91.10680721,0.989189577,8.486789906,0,0.2,1.8,12.2,48,14.08190794,0.055076438,3.276501222,0,0.1,0.5,3.4,20.7,6.36030139,0.024876085,0.614417415,0,0.02,0.19,0.8,2.8,1.799786291,0.007039232,8.662314185,0,0.8,3.1,9.1,56,14.75473209,0.057707953,5.578828715,0,0.6,2.9,8.5,24,6.818675069,0.026668853,16.67407762,0,0.4,6,22.8,73,22.27412745,0.087117428,1.609433312,0,0,1,2.3,7.4,2.389110637,0.009344167,0.238604998,0,0,0,0,2.64,1.636236445,0.006399564,76.38110916,0,1.8,16.2,109.8,432,126.7371714,0.495687942,29.488511,0,0.9,4.5,30.6,186.3,57.24271251,0.223884769,34.64925674,0,3.2,12.4,36.4,224,59.01892834,0.230831814,22.31531486,0,2.4,11.6,34,96,27.27470028,0.106675413,66.69631046,0,1.6,24,91.2,292,89.0965098,0.348469712,3.055577678,0,0,1.8,4.4,14.6,4.676661006,0.018291117,1.670234984,0,0,0,0,18.48,11.45365511,0.04479695,170.1185471,0,41,105.9,262.9,552.3,168.228501,0.657966708,0.448987547,0.173340953,0.203677126,0.131175085,0.392057842,0.017961461,0.009818065,0.44792295,1.702319922,0.733149285,1.602357441,0.690097787,0.015086017,0.100408313,0.014470751,0.030535602,0.028050564,0.314860686,0.134611543,0.061538646,0.02328025,0.054299275,0.015853103,0.025070116,0.002556952,0.131699015,0.005397566,0.025010188,0.017271412,0.065428002,0.032214262,0.030436681,0.02576054,0.394961678,0.172884101,0.067548365,0.052366656,0.059403667,0.016018551,0.082977497,3.237597161,0.792079901,2.794413971,0.807766789,0.617448805,30,364373,29695,18952,10151,8801,3112,14355,1485,34.86930139,1.09,17387.15596
E05011107,385.5046441,40,170,300,500,1000,407.2668826,3.298983426,103.6640138,11,47.1,75,113.6,340.8,90.71354412,1.613949611,8.719017904,0,0.3,2,12.9,47.5,14.15559143,0.09295649,3.369145198,0,0.1,0.6,3.7,20.5,6.289163226,0.041299478,0.587691368,0,0.05,0.2,0.8,2.5,1.635473185,0.010739774,9.575009261,0,0.9,3.4,10,57.4,15.79421887,0.103716977,5.491914351,0,0.6,3,8.2,24,6.698221444,0.043985669,17.27720132,0,0.3,6,24,73.1,22.75846909,0.149449596,1.549795139,0,0,1,2.2,7.3,2.330523204,0.015304006,0.194215593,0,0,0,0,1.76,1.558112277,0.010231762,78.47116114,0,2.7,18,116.1,427.5,127.4003229,0.836608414,30.32230679,0,0.9,5.4,33.3,184.5,56.60246903,0.371695305,38.30003704,0,3.6,13.6,40,229.6,63.17687549,0.41486791,21.96765741,0,2.4,12,32.8,96,26.79288578,0.175942676,69.1088053,0,1.2,24,96,292.4,91.03387635,0.597798382,2.913634843,0,0,1.6,4.4,14.4,4.552743351,0.029896811,1.359509153,0,0,0,0,12.32,10.90678594,0.071622337,173.8207678,0,41,110.2,269.7,550.7,170.2706641,1.118128016,0.451448708,0.174445822,0.220342123,0.126381086,0.397586584,0.016762294,0.007821328,0.450891502,1.675896777,0.721769456,1.577780114,0.679512909,0.013169021,0.105859538,0.013620015,0.031298975,0.028468989,0.283652599,0.138861015,0.05780614,0.023868851,0.054040341,0.015976458,0.029562649,0.002390268,0.150710879,0.005941844,0.033249524,0.011522894,0.062508587,0.028291025,0.033878417,0.025872679,0.368117682,0.195182891,0.066868797,0.055187826,0.056436672,0.017381664,0.090273759,3.276455639,0.801586648,2.828695385,0.81767634,0.540606068,30,125552,12765,11158,5622,5536,2188,7993,977,34.18766804,0.64,17434.375
E05011108,365.7431766,32.5,150,290,454,1000,398.6206728,4.1410443,98.8020463,10,37.6,75,113.6,340.8,82.87000021,1.756600742,8.986870636,0,0.2,2.1,13.7,46,14.09445363,0.1176458,3.466766028,0,0.1,0.7,4.1,20,6.210435865,0.051838242,0.559718168,0,0.01,0.2,0.8,2.4,1.497327097,0.012498125,10.28304267,0,1,3.7,11,59.1,16.56442773,0.138262568,5.262211502,0,0.4,2.9,7.9,23.6,6.469794907,0.054003101,17.80973739,0,0.2,6.5,25.9,73,23.05947157,0.19247642,1.516538929,0,0,0.9,2.2,7.2,2.249299444,0.018774806,0.25901448,0,0,0,0,7.04,1.567912363,0.013087297,80.88183572,0,1.8,18.9,123.3,414,126.8500826,1.058812199,31.20089425,0,0.9,6.3,36.9,180,55.89392278,0.466544176,41.1321707,0,4,14.8,44,236.4,66.25771093,0.553050271,21.04884601,0,1.6,11.6,31.6,94.4,25.87917963,0.216012402,71.23894956,0,0.8,26,103.6,292,92.23788626,0.76990568,2.826810062,0,0,1.4,4.2,14,4.449489477,0.037139698,1.813101358,0,0,0,0,49.28,10.97538654,0.091611081,177.8095427,0,40.9,110,278,548.8,174.2895461,1.454787366,0.454879049,0.175473677,0.231327127,0.118378607,0.400647504,0.015897966,0.010196873,0.486159563,1.667502466,0.718154222,1.572518552,0.677246878,0.017143587,0.102533238,0.01107038,0.028305156,0.02392807,0.261986832,0.144790356,0.049570498,0.021848954,0.058452335,0.012912404,0.037223468,0.004267659,0.161368569,0.00561726,0.039685579,0.019295654,0.060807012,0.025991717,0.031660679,0.024071975,0.367144043,0.206018596,0.057799532,0.052318771,0.064742511,0.01436231,0.095082855,3.321244211,0.812544197,2.796705671,0.808429239,0.356449743,30,78900,9168,13369,6815,6554,2750,9518,1101,35.00740519,0.99,13504.0404
E05011109,417.01206,40,180,330,500,1500,450.3907054,3.073664025,114.2794703,10,50,75,175,340.8,108.1125873,1.649685202,8.716263027,0,0.2,2,12.9,48.3,14.15350866,0.078238296,3.339720205,0,0.1,0.7,3.8,20,6.137020498,0.033924452,0.602176238,0,0.04,0.2,0.8,2.5,1.736914063,0.009601379,9.716584416,0,1,3.5,10.6,57.9,15.8812489,0.087788963,5.455342396,0,0.6,3,8.3,23.7,6.599376288,0.03648028,18.0888537,0,0.5,7.8,26.3,73.6,23.07854956,0.127574472,1.559210926,0,0,1,2.2,7.2,2.388974337,0.013205862,0.210466069,0,0,0,0,1.77276,1.715212064,0.009481414,78.44636725,0,1.8,18,116.1,434.7,127.381578,0.704144664,30.05748184,0,0.9,6.3,34.2,180,55.23318448,0.305320069,38.86633766,0,4,14,42.4,231.6,63.52499559,0.351155853,21.82136958,0,2.4,12,33.2,94.8,26.39750515,0.145921119,72.35541478,0,2,31.2,105.2,294.4,92.31419823,0.510297887,2.932930312,0,0,1.8,4.4,14,4.627459586,0.025579845,1.473262482,0,0,0,0,12.40932,12.00648445,0.066369895,177.0293444,0,41.5,113.6,273.4,559.7,170.8510402,0.944436788,0.44312635,0.169788133,0.21954743,0.123264138,0.408719893,0.016567481,0.008322137,0.424518524,1.660497655,0.715137415,1.575685871,0.678610968,0.012532049,0.100863425,0.013466561,0.031062548,0.026701491,0.281120456,0.140839783,0.061917427,0.022819671,0.054976477,0.014385099,0.029872443,0.003194914,0.156430962,0.006517624,0.031981086,0.011317982,0.057056496,0.031111693,0.032906903,0.022534991,0.37956831,0.197670409,0.064207636,0.051894854,0.05646895,0.013391724,0.093188035,3.271625622,0.800404982,2.782017692,0.804183461,0.387584564,30,186350,15727,18413,9120,9293,4704,12153,1556,33.8730788,1.83,10061.74863
E05011110,421.2375606,40,180,340,500,1500,467.4777975,4.268206306,108.3891142,10,43,75,175,340.8,94.93700982,1.833025512,8.532808508,0,0.2,1.8,12.5,48.2,14.34461952,0.104949175,3.2218026,0,0.1,0.5,3.5,19.6,6.09916535,0.044623168,0.553351962,0,0.01,0.13,0.8,2.3,1.714878044,0.012546519,9.85924235,0,1.2,3.7,11,57.4,15.73450878,0.115117986,5.181534807,0,0.4,2.8,7.8,23.5,6.389799584,0.046749528,17.97508305,0,0.4,7,25.5,74,23.32695765,0.170666426,1.508220655,0,0,0.9,2.2,7.2,2.303969613,0.016856474,0.183319567,0,0,0,0,2,1.423726507,0.010416374,76.79527657,0,1.8,16.2,112.5,433.8,129.1015757,0.944542571,28.9962234,0,0.9,4.5,31.5,176.4,54.89248815,0.401608513,39.4369694,0,4.8,14.8,44,229.6,62.9380351,0.460471944,20.72613923,0,1.6,11.2,31.2,94,25.55919834,0.186998112,71.90033218,0,1.6,28,102,296,93.30783062,0.682665705,2.831939583,0,0,1.6,4.2,14,4.51260338,0.033015445,1.283236972,0,0,0,0,14,9.966085548,0.072914618,173.5369245,0,38.9,102.5,272,561,174.2091319,1.274561836,0.442529893,0.167089647,0.227254053,0.119433598,0.41432296,0.016318945,0.007394605,0.411969256,1.644210793,0.708123045,1.562548034,0.672952809,0.014034007,0.103322222,0.0147203,0.032185776,0.024748592,0.281506485,0.144723942,0.050267514,0.021709292,0.046499902,0.011414886,0.037367994,0.003319421,0.149457968,0.007143057,0.046317824,0.01126082,0.060176995,0.03465945,0.033084754,0.021762594,0.385155872,0.219432347,0.05441179,0.049069784,0.04268476,0.011735456,0.087826199,3.284143673,0.80346753,2.724914681,0.787676989,0.306752495,30,103068,10082,15767,7675,8092,4089,10546,1132,32.90175683,0.92,17138.04348
E05011111,375.2861036,32.5,150,300,454,1500,394.2112362,5.986654328,98.50501029,11,44,75,113.6,264,87.17057267,2.929824157,8.974599262,0,0.2,1.9,13.5,48.1,14.28137068,0.175370261,3.458114452,0,0.1,0.6,3.7,21.3,6.565183594,0.08061817,0.574401758,0,0.02,0.2,0.8,2.35,1.718823763,0.021106558,9.66649737,0,0.9,3.3,10.3,59,15.95422225,0.195912296,5.458810739,0,0.5,3,8.2,24,6.66834225,0.081884922,17.44329343,0,0.4,6.9,24,73,22.71758263,0.278964008,1.612482534,0,0,1,2.3,7.5,2.383773658,0.029271911,0.222965296,0,0,0,0,2.603,1.583378455,0.019443336,80.77139336,0,1.8,17.1,121.5,432.9,128.5323361,1.578332351,31.12303007,0,0.9,5.4,33.3,191.7,59.08665235,0.725563526,38.66598948,0,3.6,13.2,41.2,236,63.81688899,0.783649185,21.83524295,0,2,12,32.8,96,26.673369,0.327539688,69.77317372,0,1.6,27.6,96,292,90.87033053,1.115856031,3.049692284,0,0,1.8,4.4,14.6,4.719855357,0.057958181,1.560757074,0,0,0,0,18.221,11.08364919,0.136103354,176.9902594,0,41,112,273.6,565.3,172.4075793,2.117105066,0.45636067,0.175846005,0.21846394,0.123369744,0.394220416,0.017230848,0.008818322,0.47161421,1.683128615,0.724884039,1.579483012,0.680246307,0.014800489,0.09535462,0.010103801,0.029758851,0.026838221,0.292891818,0.145636816,0.05253187,0.020760153,0.057425899,0.011643052,0.032797885,0.002762758,0.147215535,0.00524924,0.037652445,0.016576548,0.05846443,0.023859287,0.040047701,0.023912898,0.382623594,0.199022178,0.059376621,0.057436645,0.053560235,0.012517915,0.089178496,3.253791776,0.796041922,2.771520593,0.801149119,0.216288153,30,35829,3760,10322,4989,5333,2472,7070,780,34.46677,1.61,6411.180124
E05011112,402.7711966,40,180,320,500,1100,408.6159345,1.772715912,105.8252088,10,50,75,113.6,340.8,98.22046217,0.971973244,8.690601801,0,0.3,2,12.7,48,14.17360441,0.049974696,3.357937635,0,0.1,0.6,3.7,20.5,6.362843859,0.022434744,0.629188089,0,0.04,0.2,0.8,2.8,1.861274607,0.006562666,8.952585943,0,0.8,3.1,9.8,56.6,15.09067349,0.053208188,5.610550937,0,0.6,2.9,8.5,24,6.836372436,0.024104358,17.08773155,0,0.4,6.4,23.2,73,22.51446408,0.079383723,1.586083346,0,0,1,2.3,7.4,2.347464215,0.008276921,0.218227115,0,0,0,0,2,1.682362507,0.00593184,78.21541621,0,2.7,18,114.3,432,127.5624397,0.44977226,30.22143871,0,0.9,5.4,33.3,184.5,57.26559474,0.201912695,35.81034377,0,3.2,12.4,39.2,226.4,60.36269397,0.212832754,22.44220375,0,2.4,11.6,34,96,27.34548975,0.096417431,68.35092621,0,1.6,25.6,92.8,292,90.05785631,0.317534892,2.982060317,0,0,1.8,4.4,14.4,4.530660974,0.015974652,1.527589806,0,0,0,0,14,11.77653755,0.04152288,173.5181963,0,41,110.4,266.4,557.8,169.3392489,0.597073064,0.45076204,0.1741687,0.206378031,0.129336313,0.393912153,0.017185865,0.008803629,0.430810837,1.690126166,0.72789772,1.590126743,0.684830312,0.012623569,0.10378512,0.014002341,0.031149194,0.026895812,0.299717092,0.134401015,0.067205385,0.025237383,0.055635406,0.017003772,0.024170786,0.002851847,0.138413762,0.005440297,0.027325052,0.01414217,0.064307184,0.031902504,0.029157598,0.024625512,0.378149454,0.180616015,0.071470673,0.058433738,0.059127489,0.016905367,0.085304465,3.257512906,0.796952299,2.825063527,0.816626498,0.858315956,30,464935,33618,16365,8103,8262,2997,12218,1150,33.23562481,1.3,12588.46154
E05011113,367.1741159,34,160,300,500,1000,388.0448142,5.141274559,94.57986439,11,48,75,113.6,340.8,80.41703237,2.210171258,8.293684368,0,0.2,1.8,12.5,44.3,13.40752194,0.143576517,3.13021671,0,0.1,0.5,3.3,19.6,5.94023919,0.063611968,0.568717561,0,0.03,0.2,0.78,2.3,1.461179053,0.015647261,9.768171099,0,1,3.7,10,58.3,16.00605381,0.171403296,5.351291006,0,0.6,3.2,7.7,23.7,6.408059423,0.068621693,19.47668667,0,0.4,7.9,28.4,84.6,25.10915625,0.268885273,1.609108385,0,0,1,2.4,7,2.238513742,0.02397147,0.289842198,0,0,0,0,7.11,1.63189178,0.017475365,74.64315931,0,1.8,16.2,112.5,398.7,120.6676974,1.292188652,28.17195039,0,0.9,4.5,29.7,176.4,53.46215271,0.572507709,39.0726844,0,4,14.8,40,233.2,64.02421524,0.685613185,21.40516402,0,2.4,12.8,30.8,94.8,25.63223769,0.274486771,77.90674666,0,1.6,31.6,113.6,338.4,100.436625,1.075541092,3.016515925,0,0,1.8,4.6,13.6,4.37675267,0.046869131,2.028895389,0,0,0,0,49.77,11.42324246,0.122327554,179.0004813,0,41.7,113,285.4,541,170.0781373,1.821307969,0.416999769,0.157384775,0.218282566,0.1195816,0.435232051,0.016851999,0.011334581,0.487508442,1.63846891,0.705650151,1.587465966,0.683684378,0.020758339,0.104781617,0.009389249,0.02549796,0.024208063,0.269618431,0.16849652,0.047696184,0.020188385,0.05687545,0.011489081,0.030477562,0.00299976,0.144228462,0.008069354,0.031167507,0.024058075,0.059270328,0.019629897,0.033106494,0.022036761,0.356589357,0.252005522,0.052379954,0.048190148,0.057006316,0.012940995,0.086844227,3.283276252,0.803255315,2.725217715,0.787764585,0.158244329,30,48637,5888,18155,8876,9279,3888,12593,1674,34.98898375,1.54,11788.96104
